game_id,home_team,away_team,went_ot,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_assists,away_assists,home_penalties_min,away_penalties_min,home_penalties_committed,away_penalties_committed,total_toi,game_num,home_win,goal_diff,xg_diff
game_418,india,uae,0,5,4,2.3958,2.5026,25,24,10,7,8,16,4,8,3599.99,418,1,1,-0.10680000000000023
game_419,peru,switzerland,0,0,1,3.3185000000000002,2.5678,29,23,0,1,16,12,8,6,3600.0099999999998,419,0,-1,0.7507000000000001
game_420,indonesia,iceland,0,0,4,1.4853,2.3784,16,21,0,6,14,12,7,6,3599.9900000000002,420,0,-4,-0.8931
game_421,usa,mongolia,1,3,2,3.9732000000000003,2.9172,33,33,5,2,12,24,6,12,4639.38,421,1,1,1.0560000000000005
game_422,philippines,uk,0,2,1,2.1335,3.0111,21,26,3,2,6,6,3,3,3600.03,422,1,1,-0.8775999999999997
game_423,mexico,vietnam,1,1,2,4.1071,2.6832000000000003,36,27,1,3,20,12,10,6,4565.51,423,0,-1,1.4238999999999997
game_424,south_korea,france,0,4,1,2.4674,1.5459,23,14,7,0,14,10,7,5,3600.0099999999998,424,1,3,0.9215
game_425,germany,netherlands,0,2,4,2.9147,2.7119999999999997,24,25,4,7,16,20,8,10,3599.99,425,0,-2,0.2027000000000001
game_426,vietnam,thailand,0,5,6,2.2009,3.8523,25,28,7,10,18,8,9,4,3600.02,426,0,-1,-1.6514000000000002
game_427,serbia,france,0,4,5,2.7007,3.6205999999999996,24,30,6,8,14,0,7,0,3600.01,427,0,-1,-0.9198999999999997
game_428,ethiopia,philippines,1,2,1,2.7222,2.8074000000000003,24,29,3,2,14,8,7,4,3763.58,428,1,1,-0.08520000000000039
game_429,brazil,saudi_arabia,0,3,0,3.1353,1.7207000000000001,21,18,4,0,12,14,6,7,3600.0,429,1,3,1.4145999999999999
game_430,peru,iceland,0,3,2,2.8598,2.4264,29,19,4,3,14,10,7,5,3599.9900000000002,430,1,1,0.4333999999999998
game_431,uae,oman,0,2,3,3.0587999999999997,2.2084,20,22,2,6,6,25,3,11,3600.02,431,0,-1,0.8503999999999996
game_432,pakistan,india,0,0,1,3.1917,3.4662,30,29,0,2,18,2,9,1,3599.99,432,0,-1,-0.2745000000000002
game_433,germany,new_zealand,0,3,0,2.5451,2.3029,22,21,3,0,4,8,2,4,3600.02,433,1,3,0.24219999999999997
game_434,rwanda,mexico,1,4,3,2.7645,3.4359,29,34,5,5,14,14,7,7,4066.45,434,1,1,-0.6714000000000002
game_435,indonesia,usa,0,3,5,2.7986,4.2818,25,31,5,7,18,8,9,4,3599.98,435,0,-2,-1.4831999999999996
game_436,morocco,singapore,0,2,4,3.3062,2.8292,30,33,3,6,8,14,4,7,3600.0,436,0,-2,0.47699999999999987
game_437,guatemala,canada,0,1,2,2.585,3.6585,28,35,2,3,24,6,12,3,3599.9700000000003,437,0,-1,-1.0735000000000001
game_438,uk,kazakhstan,0,3,2,2.8355,2.7060999999999997,23,25,5,1,6,8,3,4,3600.01,438,1,1,0.1294000000000004
game_439,switzerland,mongolia,0,3,1,2.8033,2.2486,28,31,4,2,8,14,3,7,3599.99,439,1,2,0.5547
game_440,netherlands,china,0,1,0,1.4619,1.2687,16,14,1,0,4,8,2,4,3600.02,440,1,1,0.19320000000000004
game_441,serbia,morocco,1,5,6,3.9880999999999998,5.2991,40,46,10,10,26,8,13,4,3670.37,441,0,-1,-1.3110000000000004
game_442,mongolia,china,1,0,1,1.7164000000000001,2.1395,24,19,0,1,17,6,7,3,4087.06,442,0,-1,-0.4230999999999998
game_443,south_korea,iceland,0,2,3,3.6259,2.5084,33,23,3,4,18,18,8,9,3599.99,443,0,-1,1.1175000000000002
game_444,indonesia,india,0,1,3,2.4131,2.4932999999999996,26,22,2,6,18,14,9,7,3599.9900000000002,444,0,-2,-0.0801999999999996
game_445,saudi_arabia,uae,0,4,2,2.6553,2.3281,24,19,6,4,16,10,8,5,3600.0099999999998,445,1,2,0.32719999999999994
game_446,france,rwanda,0,4,1,5.2141,1.8836,32,18,7,1,8,38,4,19,3600.0,446,1,3,3.3305000000000002
game_447,philippines,new_zealand,0,4,0,2.0384,2.3037,19,25,7,0,6,10,3,5,3600.0,447,1,4,-0.26529999999999987
game_448,pakistan,uk,0,2,5,3.8594,2.7187,33,21,3,9,16,8,8,4,3600.02,448,0,-3,1.1406999999999998
game_449,ethiopia,singapore,0,2,3,2.4446000000000003,2.936,20,27,3,6,8,10,4,5,3600.0,449,0,-1,-0.4913999999999996
game_450,brazil,panama,0,3,1,3.6778,3.6327,28,34,5,2,16,16,7,8,3600.0,450,1,2,0.04510000000000014
game_451,guatemala,kazakhstan,0,0,3,1.8121,1.9962,17,25,0,6,12,10,6,5,3600.0,451,0,-3,-0.18409999999999993
game_452,canada,vietnam,0,2,0,1.9445000000000001,1.5082,17,14,3,0,6,14,3,7,3600.0,452,1,2,0.43630000000000013
game_453,mexico,thailand,0,3,6,4.1271,2.5295,38,24,5,9,10,20,5,10,3599.9900000000002,453,0,-3,1.5976000000000004
game_454,usa,switzerland,0,0,4,1.8855,2.7128,17,23,0,6,20,12,10,6,3600.02,454,0,-4,-0.8273000000000001
game_455,germany,peru,0,2,5,2.8729999999999998,3.4581999999999997,24,27,2,9,12,14,6,7,3599.99,455,0,-3,-0.5851999999999999
game_456,netherlands,oman,1,5,4,4.1356,2.4954,35,24,9,7,22,20,10,10,4531.88,456,1,1,1.6402
game_457,singapore,uae,0,3,4,2.7787,2.3053,26,23,3,8,12,12,6,6,3599.9900000000002,457,0,-1,0.47340000000000027
game_458,new_zealand,oman,0,2,1,2.5753,2.3516,23,22,2,2,8,16,4,8,3600.01,458,1,1,0.2237
game_459,usa,switzerland,0,0,4,2.0348,2.4291,16,25,0,8,10,12,5,6,3600.0,459,0,-4,-0.3942999999999999
game_460,philippines,vietnam,1,2,1,2.6328,2.5813,22,24,1,2,18,25,8,10,3601.31,460,1,1,0.05149999999999988
game_461,kazakhstan,china,0,2,1,1.5777,3.3847,18,28,1,2,12,6,6,3,3600.01,461,1,1,-1.807
game_462,canada,brazil,1,2,1,2.7008,2.7506,30,21,4,1,12,8,6,4,4161.27,462,1,1,-0.049799999999999844
game_463,guatemala,peru,0,1,4,1.888,2.4624,21,26,1,6,8,2,4,1,3600.0,463,0,-3,-0.5744000000000002
game_464,france,mexico,1,5,6,4.188,2.6575,37,26,7,12,8,16,4,8,4000.63,464,0,-1,1.5304999999999995
game_465,indonesia,rwanda,0,4,2,4.0785,1.6078000000000001,33,16,5,4,8,17,4,7,3600.0,465,1,2,2.4707
game_466,india,morocco,0,4,1,3.4656,2.5921,36,25,6,2,14,14,7,7,3599.98,466,1,3,0.8734999999999999
game_467,uk,mongolia,0,4,1,3.2775,1.2763,26,15,8,2,6,12,3,6,3600.0,467,1,3,2.0012
game_468,kazakhstan,rwanda,0,0,2,2.2687,2.1788,20,21,0,3,12,8,6,4,3600.02,468,0,-2,0.08990000000000009
game_469,thailand,saudi_arabia,1,5,4,6.4496,2.4724,51,23,8,6,22,18,11,8,5454.37,469,1,1,3.9772000000000003
game_470,brazil,pakistan,0,1,2,1.814,2.144,14,24,2,3,12,12,6,6,3600.0099999999998,470,0,-1,-0.33000000000000007
game_471,mexico,china,1,2,1,2.7664999999999997,1.1429,29,13,2,2,10,14,5,7,3639.18,471,1,1,1.6235999999999997
game_472,guatemala,morocco,0,4,1,4.34,3.0091,43,40,6,2,8,10,4,5,3600.0,472,1,3,1.3308999999999997
game_473,switzerland,serbia,0,3,4,2.206,2.9389,22,31,5,6,8,16,4,8,3599.99,473,0,-1,-0.7328999999999999
game_474,usa,oman,0,3,8,3.6881000000000004,5.0234000000000005,30,40,4,8,22,28,10,14,3600.01,474,0,-5,-1.3353000000000002
game_475,ethiopia,south_korea,0,2,3,2.9868,3.2136,27,35,4,5,6,12,3,6,3600.01,475,0,-1,-0.2267999999999999
game_476,canada,panama,0,2,4,4.55,2.6,40,25,4,5,6,12,3,6,3600.0,476,0,-2,1.9499999999999997
game_477,indonesia,uk,0,4,3,2.2914000000000003,4.4748,22,37,5,3,10,6,5,3,3600.0,477,1,1,-2.1834
game_478,singapore,iceland,0,5,3,4.3191,2.0136,33,20,10,3,6,24,3,12,3600.01,478,1,2,2.3055
game_479,germany,india,0,6,2,3.6652000000000005,2.4108,27,24,12,4,2,14,1,7,3600.01,479,1,4,1.2544000000000004
game_480,france,new_zealand,0,3,1,3.9605,2.3095,31,20,6,2,16,25,8,11,3599.99,480,1,2,1.6510000000000002
game_481,peru,philippines,0,1,0,2.8322000000000003,2.1,27,20,2,0,8,11,4,4,3600.0,481,1,1,0.7322000000000002
game_482,uae,netherlands,0,2,1,1.1051,2.3891999999999998,11,25,3,2,6,6,3,3,3600.0,482,1,1,-1.2840999999999998
game_483,mongolia,vietnam,0,2,5,3.2094,4.6482,24,34,4,8,20,19,10,8,3600.0099999999998,483,0,-3,-1.4388
game_484,saudi_arabia,south_korea,0,0,4,1.9612,2.1038,17,23,0,3,8,14,4,7,3600.0,484,0,-4,-0.14260000000000006
game_485,philippines,canada,0,4,1,2.1074,3.6194,20,33,6,2,12,8,6,4,3599.98,485,1,3,-1.512
game_486,kazakhstan,mexico,0,6,2,3.363,1.6951,26,16,10,4,24,12,12,6,3600.02,486,1,4,1.6679
game_487,vietnam,usa,1,4,3,3.332,2.598,27,22,6,4,12,18,6,9,4026.2599999999998,487,1,1,0.734
game_488,netherlands,serbia,1,5,4,3.0741,3.096,32,28,7,7,10,6,5,3,3923.3199999999997,488,1,1,-0.02190000000000003
game_489,oman,indonesia,1,3,4,3.1092,3.0843,27,28,3,4,22,6,10,3,4086.47,489,0,-1,0.024900000000000144
game_490,uae,india,0,2,3,2.2268,3.8776,19,37,4,6,20,6,10,3,3600.02,490,0,-1,-1.6508000000000003
game_491,china,uk,0,2,1,3.273,3.7620999999999998,27,32,4,2,6,10,3,5,3600.0,491,1,1,-0.48909999999999965
game_492,singapore,morocco,0,3,0,3.013,2.1361,30,20,6,0,10,12,5,6,3599.99,492,1,3,0.8769
game_493,brazil,mongolia,1,3,4,3.5622,2.4318,27,28,4,5,24,16,12,8,4119.69,493,0,-1,1.1303999999999998
game_494,iceland,new_zealand,0,3,1,3.6492,2.3452,28,24,3,2,12,20,6,9,3600.0099999999998,494,1,2,1.3039999999999998
game_495,thailand,panama,0,2,3,4.0449,2.5414,32,25,3,6,8,8,4,4,3600.01,495,0,-1,1.5035000000000003
game_496,guatemala,pakistan,0,5,3,2.7389,3.2414,24,34,7,5,20,16,10,8,3599.99,496,1,2,-0.5025
game_497,switzerland,germany,0,1,0,1.1199,2.3369,11,20,1,0,8,8,4,4,3600.0099999999998,497,1,1,-1.217
game_498,ethiopia,peru,1,3,4,2.1561,4.8788,21,43,6,6,29,14,13,7,3987.87,498,0,-1,-2.7227
game_499,thailand,rwanda,0,3,4,3.9330999999999996,1.3811,27,18,6,7,6,18,3,9,3600.0099999999998,499,0,-1,2.5519999999999996
game_500,usa,new_zealand,0,1,3,2.4616,3.6273,20,27,2,6,22,14,11,7,3600.02,500,0,-2,-1.1657000000000002
game_501,china,canada,1,3,2,2.6029,2.5904,23,28,6,4,10,12,5,6,3776.87,501,1,1,0.012500000000000178
game_502,peru,ethiopia,1,2,1,2.7524,2.0304,30,22,2,2,6,6,3,3,4087.07,502,1,1,0.722
game_503,saudi_arabia,kazakhstan,0,0,4,1.5388,4.0371,14,38,0,8,17,4,7,2,3600.01,503,0,-4,-2.4982999999999995
game_504,indonesia,uk,0,1,2,1.5237,2.8173,16,26,1,4,8,8,4,4,3599.97,504,0,-1,-1.2935999999999999
game_505,mexico,netherlands,1,0,1,2.8828,2.1035,29,23,0,2,16,10,8,5,4189.04,505,0,-1,0.7793000000000001
game_506,france,iceland,1,5,4,4.0299,2.5268,33,22,6,6,14,14,7,7,3723.02,506,1,1,1.5030999999999994
game_507,germany,singapore,0,1,4,2.8602,3.5753,25,28,0,6,12,6,6,3,3599.96,507,0,-3,-0.7151000000000001
game_508,south_korea,vietnam,0,5,6,3.9061,3.7825,32,32,5,8,16,8,7,4,3599.99,508,0,-1,0.12359999999999971
game_509,morocco,india,0,1,2,3.9705,2.8177,37,31,2,4,16,10,8,5,3600.01,509,0,-1,1.1528
game_510,switzerland,panama,0,4,0,3.6721,2.8890000000000002,32,24,5,0,10,14,5,7,3600.0099999999998,510,1,4,0.7830999999999997
game_511,uae,pakistan,0,2,1,2.9021,2.3395,24,21,4,1,12,16,6,8,3600.03,511,1,1,0.5625999999999998
game_512,serbia,mongolia,0,8,2,5.7791,1.6964,43,23,14,4,6,18,3,9,3599.9900000000002,512,1,6,4.0827
game_513,oman,brazil,0,1,4,2.8995,3.5911999999999997,30,25,2,7,22,10,11,5,3599.9900000000002,513,0,-3,-0.6916999999999995
game_514,saudi_arabia,switzerland,0,3,5,2.4341999999999997,2.875,23,29,5,7,16,10,8,5,3599.99,514,0,-2,-0.4408000000000003
game_515,serbia,thailand,1,4,5,5.2412,4.0222999999999995,40,36,7,8,8,30,4,15,4515.56,515,0,-1,1.2189000000000005
game_516,guatemala,germany,1,4,3,1.8538000000000001,3.5722,16,36,5,5,10,8,5,4,3605.89,516,1,1,-1.7184
game_517,vietnam,morocco,0,4,2,3.4625,1.6991,28,15,6,3,6,16,3,8,3599.99,517,1,2,1.7633999999999999
game_518,new_zealand,france,1,3,2,3.8001,3.4569,34,29,6,4,14,14,7,7,5711.1,518,1,1,0.34319999999999995
game_519,rwanda,brazil,1,4,3,3.6885,3.6983,40,31,5,4,14,16,7,8,4988.33,519,1,1,-0.009800000000000253
game_520,uae,oman,1,2,3,3.5338,3.7125,29,35,3,5,18,20,9,10,4657.13,520,0,-1,-0.17870000000000008
game_521,pakistan,philippines,0,1,2,2.332,1.4244,19,16,2,4,10,8,5,4,3600.0099999999998,521,0,-1,0.9075999999999997
game_522,usa,indonesia,0,2,0,2.6893,2.6851,21,24,1,0,16,12,8,6,3600.01,522,1,2,0.0041999999999999815
game_523,china,south_korea,0,3,0,2.6639,1.6721,20,21,5,0,4,14,2,7,3600.0,523,1,3,0.9918
game_524,india,mongolia,0,0,3,2.6971,3.037,24,34,0,5,12,12,6,6,3600.0,524,0,-3,-0.3399000000000001
game_525,ethiopia,mexico,0,4,1,2.8302,2.7478,28,30,5,2,12,16,6,8,3600.0,525,1,3,0.08240000000000025
game_526,panama,peru,0,2,0,2.7584,2.0050999999999997,25,17,4,0,16,16,8,8,3600.0,526,1,2,0.7533000000000003
game_527,iceland,canada,0,2,3,2.8234,4.1041,27,40,4,4,16,8,8,4,3600.0,527,0,-1,-1.2807
game_528,singapore,kazakhstan,0,6,1,4.6337,2.5057,32,26,9,2,6,24,3,12,3600.0,528,1,5,2.128
game_529,netherlands,uk,0,1,5,3.007,3.5442,24,32,2,7,10,10,5,5,3600.01,529,0,-4,-0.5371999999999999
game_530,serbia,brazil,0,4,5,3.7114000000000003,3.6724,41,33,7,8,14,16,7,8,3600.01,530,0,-1,0.039000000000000146
game_531,rwanda,philippines,0,1,6,2.9821,2.6139,27,27,1,8,12,12,6,6,3600.01,531,0,-5,0.36819999999999986
game_532,saudi_arabia,germany,0,1,3,2.0227,2.222,15,21,0,6,10,12,5,6,3600.02,532,0,-2,-0.19930000000000003
game_533,china,new_zealand,0,4,1,3.6638,2.0007,22,23,8,2,8,26,3,13,3599.9900000000002,533,1,3,1.6631
game_534,india,ethiopia,1,2,1,3.0036,1.5298,27,16,3,1,6,22,3,11,3650.96,534,1,1,1.4738
game_535,pakistan,thailand,0,2,1,3.6099,3.2752,31,26,3,2,10,10,5,5,3600.0099999999998,535,1,1,0.3347000000000002
game_536,usa,morocco,0,0,2,3.3074,2.1853000000000002,28,20,0,4,14,22,7,11,3599.99,536,0,-2,1.1220999999999997
game_537,panama,netherlands,0,1,2,2.9263,2.787,25,24,2,4,14,12,7,6,3599.99,537,0,-1,0.13929999999999998
game_538,oman,mexico,0,3,4,2.8158000000000003,1.5282,28,17,2,6,12,18,6,9,3600.02,538,0,-1,1.2876000000000003
game_539,uae,uk,0,5,3,3.4067,2.8978,29,27,8,6,14,12,6,6,3600.02,539,1,2,0.5088999999999997
game_540,indonesia,south_korea,0,7,1,3.2643999999999997,2.9536000000000002,34,26,11,2,18,14,9,7,3600.0,540,1,6,0.3107999999999995
game_541,peru,guatemala,0,4,0,3.5223,2.583,35,25,5,0,10,10,5,5,3599.99,541,1,4,0.9392999999999998
game_542,switzerland,iceland,1,3,2,2.2323,3.4017000000000004,27,30,5,3,14,8,7,4,4296.4,542,1,1,-1.1694000000000004
game_543,mongolia,france,0,2,3,3.4827000000000004,2.5421,33,26,3,4,2,16,1,8,3599.98,543,0,-1,0.9406000000000003
game_544,canada,singapore,0,6,2,3.3608000000000002,1.9881,32,21,10,4,12,10,6,5,3600.0099999999998,544,1,4,1.3727000000000003
game_545,vietnam,kazakhstan,0,2,1,1.9889,2.4434,19,20,2,1,14,6,7,3,3600.02,545,1,1,-0.4545000000000001
game_546,netherlands,thailand,0,7,3,2.3598000000000003,2.382,22,22,8,5,20,14,10,7,3600.0,546,1,4,-0.022199999999999775
game_547,india,canada,0,1,2,2.2172,2.7878,21,27,0,2,14,16,7,8,3599.99,547,0,-1,-0.5705999999999998
game_548,ethiopia,uae,1,1,2,3.0088,1.6193,25,19,2,3,6,11,3,4,3649.23,548,0,-1,1.3895
game_549,iceland,oman,0,2,0,4.0595,2.8144,30,30,4,0,8,26,4,13,3599.98,549,1,2,1.2450999999999999
game_550,serbia,vietnam,0,5,1,3.8527,2.3941,28,25,7,1,14,16,7,8,3600.0,550,1,4,1.4586000000000001
game_551,saudi_arabia,peru,0,1,2,1.7976999999999999,2.4471,16,24,0,3,10,14,5,7,3599.9900000000002,551,0,-1,-0.6494
game_552,germany,mexico,1,3,2,3.7984999999999998,3.1894,34,28,6,4,10,28,5,14,4572.83,552,1,1,0.6090999999999998
game_553,mongolia,philippines,0,1,4,1.8616,3.247,23,34,2,7,8,10,4,5,3600.0,553,0,-3,-1.3854
game_554,switzerland,kazakhstan,0,3,4,2.7222,3.1463,27,31,3,7,16,6,8,3,3600.0099999999998,554,0,-1,-0.42410000000000014
game_555,morocco,uk,0,6,1,4.7907,2.1109999999999998,39,24,9,2,2,12,1,6,3599.9900000000002,555,1,5,2.6797000000000004
game_556,new_zealand,china,0,2,1,2.5462000000000002,2.5964,25,22,1,1,8,10,4,5,3599.99,556,1,1,-0.0501999999999998
game_557,pakistan,brazil,0,5,2,4.4621,1.2171,35,10,8,4,18,26,8,13,3600.0099999999998,557,1,3,3.245
game_558,usa,france,0,2,3,2.9157,2.9951,24,23,4,6,18,10,9,5,3599.98,558,0,-1,-0.07939999999999969
game_559,rwanda,panama,0,0,1,2.9675000000000002,2.9416,27,28,0,1,18,14,9,7,3599.9900000000002,559,0,-1,0.025900000000000034
game_560,china,serbia,0,2,0,4.2433,1.9230999999999998,34,20,3,0,8,18,4,9,3600.02,560,1,2,2.3202
game_561,rwanda,canada,0,2,3,2.1195,2.9664,20,27,3,5,12,6,6,3,3600.0,561,0,-1,-0.8469000000000002
game_562,guatemala,pakistan,0,5,4,3.3120000000000003,4.6358,31,43,8,7,18,10,9,5,3600.02,562,1,1,-1.3237999999999994
game_563,philippines,saudi_arabia,0,4,1,2.3699,1.4386,22,14,4,2,8,10,4,5,3599.99,563,1,3,0.9312999999999998
game_564,morocco,usa,1,4,5,4.9608,3.0503,40,30,8,7,14,22,7,11,4213.95,564,0,-1,1.9104999999999999
game_565,iceland,india,0,4,0,2.6577,2.7119999999999997,25,31,7,0,6,6,3,3,3600.0099999999998,565,1,4,-0.05429999999999957
game_566,oman,singapore,0,3,2,4.3039,2.869,35,25,6,3,24,14,12,7,3600.0,566,1,1,1.4348999999999994
game_567,france,panama,0,4,3,2.9508,3.3578,26,26,3,5,8,16,4,7,3600.02,567,1,1,-0.40700000000000003
game_568,ethiopia,vietnam,0,4,2,3.9424,1.7635999999999998,31,19,6,3,6,22,3,11,3600.01,568,1,2,2.1788000000000003
game_569,mexico,uk,0,3,0,3.5778,2.8763,29,26,4,0,10,16,5,8,3600.02,569,1,3,0.7014999999999998
game_570,netherlands,indonesia,0,3,2,2.1159,1.8193,18,22,5,4,12,4,6,2,3599.99,570,1,1,0.2966
game_571,new_zealand,germany,0,2,3,2.6682,1.6578,21,14,2,3,16,18,8,9,3600.01,571,0,-1,1.0104000000000002
game_572,south_korea,thailand,1,4,5,3.5187,3.738,34,31,4,6,24,13,11,5,4134.08,572,0,-1,-0.21930000000000005
game_573,uae,peru,1,2,3,3.6612999999999998,3.2478000000000002,34,39,3,5,6,20,3,10,5368.26,573,0,-1,0.41349999999999953
game_574,mongolia,switzerland,1,2,3,2.3112,2.9052,25,30,4,4,22,18,11,9,4501.41,574,0,-1,-0.5939999999999999
game_575,kazakhstan,brazil,0,1,2,2.0977,4.2753,23,30,2,3,14,10,7,5,3600.0,575,0,-1,-2.1775999999999995
game_576,india,new_zealand,1,2,3,2.5811,3.8205,24,39,3,5,16,12,8,6,4729.15,576,0,-1,-1.2393999999999998
game_577,switzerland,saudi_arabia,0,2,4,1.6595,3.0942,17,29,2,7,20,8,9,4,3600.0099999999998,577,0,-2,-1.4346999999999999
game_578,usa,peru,1,3,4,2.3923,3.5166,21,35,3,7,14,12,7,6,4122.08,578,0,-1,-1.1242999999999999
game_579,iceland,serbia,0,5,2,2.9987,2.3379,28,23,8,2,12,10,6,5,3600.01,579,1,3,0.6608
game_580,germany,kazakhstan,0,3,0,2.5829,2.0595,19,21,6,0,10,12,5,6,3600.0,580,1,3,0.5234000000000001
game_581,brazil,china,0,1,2,3.0359,1.835,28,17,0,2,14,6,7,3,3599.9900000000002,581,0,-1,1.2008999999999999
game_582,rwanda,pakistan,0,4,1,2.6658999999999997,3.2637,27,25,3,2,22,8,11,4,3600.0099999999998,582,1,3,-0.5978000000000003
game_583,uk,morocco,0,3,2,2.8002000000000002,2.0194,28,20,5,3,8,6,4,3,3599.99,583,1,1,0.7808000000000002
game_584,guatemala,mexico,1,4,5,2.9989000000000003,3.8463000000000003,32,39,4,8,20,18,10,9,4075.51,584,0,-1,-0.8473999999999999
game_585,france,oman,0,4,5,3.6225,2.6197999999999997,26,22,7,6,16,26,8,13,3599.98,585,0,-1,1.0027000000000004
game_586,ethiopia,indonesia,1,4,3,4.251,3.1056,39,36,4,4,12,14,6,7,4511.4,586,1,1,1.1454000000000004
game_587,netherlands,panama,1,4,3,2.7416,2.916,27,24,7,5,14,2,7,1,3935.04,587,1,1,-0.1743999999999999
game_588,south_korea,canada,0,2,1,3.6684,2.6551,32,25,4,1,12,14,6,7,3600.0099999999998,588,1,1,1.0133
game_589,singapore,vietnam,0,3,2,2.9788,2.8165,25,24,5,3,22,12,11,6,3600.01,589,1,1,0.1623000000000001
game_590,mongolia,thailand,0,5,2,2.6329000000000002,2.4224,27,22,9,0,6,24,3,11,3599.9900000000002,590,1,3,0.21050000000000013
game_591,uae,philippines,1,3,2,3.3239,3.0393,32,34,3,1,6,8,3,4,4407.49,591,1,1,0.2846000000000002
game_592,peru,thailand,0,2,6,2.5493,3.3995,26,29,1,6,18,8,9,4,3600.02,592,0,-4,-0.8502000000000001
game_593,usa,ethiopia,0,4,2,3.6361,2.162,32,21,7,4,14,12,7,6,3599.99,593,1,2,1.4741
game_594,saudi_arabia,netherlands,0,2,0,1.8897,2.5414,19,21,3,0,22,8,11,4,3600.0,594,1,2,-0.6517
game_595,india,oman,0,6,2,4.0516,2.7603,37,24,9,4,8,18,4,9,3600.0,595,1,4,1.2912999999999997
game_596,serbia,iceland,0,4,0,3.7270000000000003,2.4978000000000002,35,23,4,0,18,16,9,8,3599.99,596,1,4,1.2292
game_597,pakistan,canada,1,2,3,3.1345,4.6247,29,39,4,4,24,12,12,6,4116.23,597,0,-1,-1.4901999999999997
game_598,uae,china,1,5,4,1.8647,4.1878,20,40,5,6,8,8,4,4,3682.42,598,1,1,-2.3231
game_599,morocco,mexico,0,3,4,2.2076000000000002,2.3031,25,25,5,5,4,12,2,6,3600.02,599,0,-1,-0.09549999999999992
game_600,mongolia,indonesia,0,0,2,1.8524,1.8021,19,21,0,3,8,12,4,6,3599.99,600,0,-2,0.05030000000000001
game_601,germany,rwanda,0,4,2,2.9439,2.8409,24,23,4,4,10,14,5,7,3599.98,601,1,2,0.1030000000000002
game_602,panama,brazil,0,4,0,4.0459000000000005,2.0994,33,20,4,0,14,29,7,13,3600.0,602,1,4,1.9465000000000003
game_603,vietnam,south_korea,0,2,4,2.3522,3.1703,22,26,4,5,20,16,9,8,3600.01,603,0,-2,-0.8181000000000003
game_604,philippines,singapore,1,3,2,4.1925,3.8680000000000003,36,32,3,4,16,22,8,11,4764.26,604,1,1,0.32449999999999957
game_605,guatemala,france,0,1,5,2.7814,2.0577,27,23,2,9,14,8,7,4,3599.9900000000002,605,0,-4,0.7237
game_606,new_zealand,uk,0,1,2,2.6644,2.8385,24,20,2,4,12,8,6,4,3600.0,606,0,-1,-0.1740999999999997
game_607,thailand,canada,0,10,3,4.4997,2.1323,38,22,19,5,14,18,7,9,3600.01,607,1,7,2.3674
game_608,france,philippines,1,5,6,3.4209,4.8227,32,44,8,9,14,16,7,8,4915.56,608,0,-1,-1.4018000000000002
game_609,panama,saudi_arabia,0,1,2,3.4268,2.5473,30,25,2,4,10,10,4,5,3600.0099999999998,609,0,-1,0.8795000000000002
game_610,china,india,0,0,3,1.4894,3.4955,12,35,0,4,18,10,9,5,3600.0,610,0,-3,-2.0061
game_611,morocco,iceland,1,2,3,3.0832,2.5144,34,27,2,4,14,6,7,3,3654.19,611,0,-1,0.5688
game_612,serbia,ethiopia,1,5,4,4.1967,3.8931,34,36,8,7,22,22,11,11,3953.14,612,1,1,0.30359999999999987
game_613,mexico,uae,0,4,0,3.1181,1.3422,30,16,6,0,6,12,3,6,3600.0099999999998,613,1,4,1.7759
game_614,pakistan,netherlands,1,3,2,4.2292000000000005,5.3192,43,41,4,1,28,14,14,7,5325.26,614,1,1,-1.0899999999999999
game_615,rwanda,usa,1,8,7,3.994,3.3715,34,27,12,8,15,26,6,12,3927.35,615,1,1,0.6225
game_616,germany,brazil,1,3,4,2.129,4.7345,21,32,6,8,18,14,9,7,4259.53,616,0,-1,-2.6054999999999997
game_617,switzerland,oman,0,3,4,3.9905000000000004,3.2165,35,28,3,7,12,30,6,15,3599.99,617,0,-1,0.7740000000000005
game_618,uk,new_zealand,0,1,2,2.0299,3.0603,17,30,2,3,10,10,5,5,3600.0,618,0,-1,-1.0303999999999998
game_619,indonesia,vietnam,0,0,3,3.0715,2.7328,26,24,0,5,8,10,4,5,3599.99,619,0,-3,0.3386999999999998
game_620,singapore,peru,0,0,3,2.8764000000000003,3.1418,22,29,0,5,10,10,5,5,3599.99,620,0,-3,-0.26539999999999964
game_621,mongolia,kazakhstan,0,3,0,2.3697,1.5985,23,18,5,0,2,12,1,6,3600.0,621,1,3,0.7711999999999999
game_622,guatemala,south_korea,0,2,4,2.9891,2.6535,25,30,3,4,18,20,9,10,3600.0,622,0,-2,0.3355999999999999
game_623,usa,saudi_arabia,0,0,5,3.3733,2.8357,33,24,0,6,22,12,11,6,3599.9900000000002,623,0,-5,0.5375999999999999
game_624,uae,thailand,1,4,3,1.6406,3.8182,18,32,7,6,22,14,10,7,4348.38,624,1,1,-2.1776
game_625,mongolia,panama,1,3,4,2.9254,4.8449,32,37,5,6,18,22,9,11,4759.7300000000005,625,0,-1,-1.9195000000000002
game_626,france,new_zealand,0,4,3,2.9106,2.1807,25,18,8,4,16,16,8,8,3600.0,626,1,1,0.7299000000000002
