game_id,home_team,away_team,went_ot,total_toi,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_win,goal_diff
game_385,mexico,pakistan,1,4386.29,7,6,4.6026,3.7517,34,36,1,1
game_386,netherlands,mongolia,0,3600.01,5,1,3.5541,1.0707,27,17,1,4
game_387,thailand,china,0,3600.01,1,3,2.1589,3.3682,19,28,0,-2
game_388,uk,peru,0,3600.0,2,1,2.1794000000000002,2.5575,19,23,1,1
game_389,philippines,switzerland,0,3599.9900000000002,5,0,2.5844,2.1917,25,21,1,5
game_39,kazakhstan,usa,0,3600.0099999999998,7,5,5.3913,2.3693999999999997,38,23,1,2
game_390,france,new_zealand,0,3599.97,6,4,3.6283,2.4351,25,22,1,2
game_391,uae,vietnam,0,3599.99,4,3,2.7022999999999997,3.2031,22,31,1,1
game_392,brazil,kazakhstan,0,3600.0,3,1,3.8854,2.365,26,25,1,2
game_393,indonesia,canada,0,3600.0099999999998,1,2,2.8561,2.7867,26,23,0,-1
game_394,thailand,oman,0,3599.9900000000002,5,3,7.3472,1.1985000000000001,47,15,1,2
game_395,uae,morocco,0,3599.99,4,1,2.5465,2.0273,23,23,1,3
game_396,china,peru,0,3600.0,1,3,2.669,2.7563000000000004,25,26,0,-2
game_397,iceland,new_zealand,0,3600.0,2,0,2.1365,2.4589,20,23,1,2
game_398,usa,pakistan,0,3600.0099999999998,2,3,3.5507999999999997,4.037599999999999,29,34,0,-1
game_399,ethiopia,saudi_arabia,0,3599.98,6,1,4.1599,3.1933,35,27,1,5
game_4,mongolia,saudi_arabia,0,3600.0,0,1,1.6322,1.6166,19,16,0,-1
game_40,singapore,mexico,1,3615.03,3,4,2.9815,4.5845,34,37,0,-1
game_400,mongolia,south_korea,0,3600.0,2,6,3.5075000000000003,3.7251000000000003,31,35,0,-4
game_401,indonesia,france,0,3600.0,2,1,2.9421,3.388,25,30,1,1
game_402,mexico,germany,0,3600.01,2,3,3.3837,2.9469000000000003,28,24,0,-1
game_403,canada,guatemala,0,3600.01,4,1,2.2470999999999997,1.8911,23,20,1,3
game_404,singapore,rwanda,1,7090.86,5,6,7.411099999999999,6.4452,55,59,0,-1
game_405,vietnam,netherlands,0,3600.0,1,4,2.1109999999999998,3.198,22,27,0,-3
game_406,india,serbia,0,3599.9900000000002,2,1,4.1005,2.4637,47,25,1,1
game_407,uk,philippines,1,3611.65,3,2,2.3607,2.0549,18,20,1,1
game_408,kazakhstan,switzerland,0,3600.0,3,1,2.3332,1.9544,23,17,1,2
game_409,brazil,panama,0,3600.0,4,3,3.0473,3.0141,27,29,1,1
game_41,netherlands,china,0,3599.99,6,1,3.1838,2.7880000000000003,30,28,1,5
game_410,new_zealand,saudi_arabia,0,3600.01,1,3,3.9095,1.9491,30,18,0,-2
game_411,singapore,china,1,3840.29,2,3,3.4125,3.4174,35,28,0,-1
game_412,brazil,rwanda,0,3599.98,4,1,2.9771,1.1681,23,15,1,3
game_413,canada,serbia,0,3600.0099999999998,5,4,4.0568,3.7615,35,33,1,1
game_414,kazakhstan,panama,0,3599.99,1,2,1.9118,1.8424,19,16,0,-1
game_415,ethiopia,pakistan,1,3784.03,5,6,2.8266,3.6924,25,36,0,-1
game_416,thailand,guatemala,1,4021.03,3,4,4.1783,4.0999,38,43,0,-1
game_417,morocco,oman,0,3600.02,4,5,3.0754,2.3449,23,22,0,-1
game_418,india,uae,0,3599.99,5,4,2.3958,2.5026,25,24,1,1
game_419,peru,switzerland,0,3600.0099999999998,0,1,3.3185000000000002,2.5678,29,23,0,-1
game_42,vietnam,brazil,0,3600.0099999999998,1,7,2.0888999999999998,4.9276,24,29,0,-6
game_420,indonesia,iceland,0,3599.9900000000002,0,4,1.4853,2.3784,16,21,0,-4
game_421,usa,mongolia,1,4639.38,3,2,3.9732000000000003,2.9172,33,33,1,1
game_422,philippines,uk,0,3600.03,2,1,2.1335,3.0111,21,26,1,1
game_423,mexico,vietnam,1,4565.51,1,2,4.1071,2.6832000000000003,36,27,0,-1
game_424,south_korea,france,0,3600.0099999999998,4,1,2.4674,1.5459,23,14,1,3
game_425,germany,netherlands,0,3599.99,2,4,2.9147,2.7119999999999997,24,25,0,-2
game_426,vietnam,thailand,0,3600.02,5,6,2.2009,3.8523,25,28,0,-1
game_427,serbia,france,0,3600.01,4,5,2.7007,3.6205999999999996,24,30,0,-1
game_428,ethiopia,philippines,1,3763.58,2,1,2.7222,2.8074000000000003,24,29,1,1
game_429,brazil,saudi_arabia,0,3600.0,3,0,3.1353,1.7207000000000001,21,18,1,3
game_43,uae,canada,1,4131.61,2,1,2.8978,3.1845,28,33,1,1
game_430,peru,iceland,0,3599.9900000000002,3,2,2.8598,2.4264,29,19,1,1
game_431,uae,oman,0,3600.02,2,3,3.0587999999999997,2.2084,20,22,0,-1
game_432,pakistan,india,0,3599.99,0,1,3.1917,3.4662,30,29,0,-1
game_433,germany,new_zealand,0,3600.02,3,0,2.5451,2.3029,22,21,1,3
game_434,rwanda,mexico,1,4066.45,4,3,2.7645,3.4359,29,34,1,1
game_435,indonesia,usa,0,3599.98,3,5,2.7986,4.2818,25,31,0,-2
game_436,morocco,singapore,0,3600.0,2,4,3.3062,2.8292,30,33,0,-2
game_437,guatemala,canada,0,3599.9700000000003,1,2,2.585,3.6585,28,35,0,-1
game_438,uk,kazakhstan,0,3600.01,3,2,2.8355,2.7060999999999997,23,25,1,1
game_439,switzerland,mongolia,0,3599.99,3,1,2.8033,2.2486,28,31,1,2
game_44,philippines,mongolia,0,3600.01,3,2,2.8973,2.1706,26,25,1,1
game_440,netherlands,china,0,3600.02,1,0,1.4619,1.2687,16,14,1,1
game_441,serbia,morocco,1,3670.37,5,6,3.9880999999999998,5.2991,40,46,0,-1
game_442,mongolia,china,1,4087.06,0,1,1.7164000000000001,2.1395,24,19,0,-1
game_443,south_korea,iceland,0,3599.99,2,3,3.6259,2.5084,33,23,0,-1
game_444,indonesia,india,0,3599.9900000000002,1,3,2.4131,2.4932999999999996,26,22,0,-2
game_445,saudi_arabia,uae,0,3600.0099999999998,4,2,2.6553,2.3281,24,19,1,2
game_446,france,rwanda,0,3600.0,4,1,5.2141,1.8836,32,18,1,3
game_447,philippines,new_zealand,0,3600.0,4,0,2.0384,2.3037,19,25,1,4
game_448,pakistan,uk,0,3600.02,2,5,3.8594,2.7187,33,21,0,-3
game_449,ethiopia,singapore,0,3600.0,2,3,2.4446000000000003,2.936,20,27,0,-1
game_45,guatemala,switzerland,1,5124.47,2,1,2.9989,2.1036,34,31,1,1
game_450,brazil,panama,0,3600.0,3,1,3.6778,3.6327,28,34,1,2
game_451,guatemala,kazakhstan,0,3600.0,0,3,1.8121,1.9962,17,25,0,-3
game_452,canada,vietnam,0,3600.0,2,0,1.9445000000000001,1.5082,17,14,1,2
game_453,mexico,thailand,0,3599.9900000000002,3,6,4.1271,2.5295,38,24,0,-3
game_454,usa,switzerland,0,3600.02,0,4,1.8855,2.7128,17,23,0,-4
game_455,germany,peru,0,3599.99,2,5,2.8729999999999998,3.4581999999999997,24,27,0,-3
game_456,netherlands,oman,1,4531.88,5,4,4.1356,2.4954,35,24,1,1
game_457,singapore,uae,0,3599.9900000000002,3,4,2.7787,2.3053,26,23,0,-1
game_458,new_zealand,oman,0,3600.01,2,1,2.5753,2.3516,23,22,1,1
game_459,usa,switzerland,0,3600.0,0,4,2.0348,2.4291,16,25,0,-4
game_46,panama,rwanda,0,3600.01,1,2,2.9219,2.1125,23,22,0,-1
game_460,philippines,vietnam,1,3601.31,2,1,2.6328,2.5813,22,24,1,1
game_461,kazakhstan,china,0,3600.01,2,1,1.5777,3.3847,18,28,1,1
game_462,canada,brazil,1,4161.27,2,1,2.7008,2.7506,30,21,1,1
game_463,guatemala,peru,0,3600.0,1,4,1.888,2.4624,21,26,0,-3
game_464,france,mexico,1,4000.63,5,6,4.188,2.6575,37,26,0,-1
game_465,indonesia,rwanda,0,3600.0,4,2,4.0785,1.6078000000000001,33,16,1,2
game_466,india,morocco,0,3599.98,4,1,3.4656,2.5921,36,25,1,3
game_467,uk,mongolia,0,3600.0,4,1,3.2775,1.2763,26,15,1,3
game_468,kazakhstan,rwanda,0,3600.02,0,2,2.2687,2.1788,20,21,0,-2
game_469,thailand,saudi_arabia,1,5454.37,5,4,6.4496,2.4724,51,23,1,1
game_47,morocco,ethiopia,0,3600.0099999999998,5,4,4.7666,2.7741,40,27,1,1
game_470,brazil,pakistan,0,3600.0099999999998,1,2,1.814,2.144,14,24,0,-1
game_471,mexico,china,1,3639.18,2,1,2.7664999999999997,1.1429,29,13,1,1
game_472,guatemala,morocco,0,3600.0,4,1,4.34,3.0091,43,40,1,3
game_473,switzerland,serbia,0,3599.99,3,4,2.206,2.9389,22,31,0,-1
game_474,usa,oman,0,3600.01,3,8,3.6881000000000004,5.0234000000000005,30,40,0,-5
game_475,ethiopia,south_korea,0,3600.01,2,3,2.9868,3.2136,27,35,0,-1
game_476,canada,panama,0,3600.0,2,4,4.55,2.6,40,25,0,-2
game_477,indonesia,uk,0,3600.0,4,3,2.2914000000000003,4.4748,22,37,1,1
game_478,singapore,iceland,0,3600.01,5,3,4.3191,2.0136,33,20,1,2
game_479,germany,india,0,3600.01,6,2,3.6652000000000005,2.4108,27,24,1,4
game_48,saudi_arabia,oman,0,3600.0,5,1,3.5814,1.7435,29,19,1,4
game_480,france,new_zealand,0,3599.99,3,1,3.9605,2.3095,31,20,1,2
game_481,peru,philippines,0,3600.0,1,0,2.8322000000000003,2.1,27,20,1,1
game_482,uae,netherlands,0,3600.0,2,1,1.1051,2.3891999999999998,11,25,1,1
game_483,mongolia,vietnam,0,3600.0099999999998,2,5,3.2094,4.6482,24,34,0,-3
game_484,saudi_arabia,south_korea,0,3600.0,0,4,1.9612,2.1038,17,23,0,-4
game_485,philippines,canada,0,3599.98,4,1,2.1074,3.6194,20,33,1,3
game_486,kazakhstan,mexico,0,3600.02,6,2,3.363,1.6951,26,16,1,4
game_487,vietnam,usa,1,4026.2599999999998,4,3,3.332,2.598,27,22,1,1
game_488,netherlands,serbia,1,3923.3199999999997,5,4,3.0741,3.096,32,28,1,1
game_489,oman,indonesia,1,4086.47,3,4,3.1092,3.0843,27,28,0,-1
game_49,iceland,france,0,3600.01,5,3,2.3723,3.6208,21,30,1,2
game_490,uae,india,0,3600.02,2,3,2.2268,3.8776,19,37,0,-1
game_491,china,uk,0,3600.0,2,1,3.273,3.7620999999999998,27,32,1,1
game_492,singapore,morocco,0,3599.99,3,0,3.013,2.1361,30,20,1,3
game_493,brazil,mongolia,1,4119.69,3,4,3.5622,2.4318,27,28,0,-1
game_494,iceland,new_zealand,0,3600.0099999999998,3,1,3.6492,2.3452,28,24,1,2
game_495,thailand,panama,0,3600.01,2,3,4.0449,2.5414,32,25,0,-1
game_496,guatemala,pakistan,0,3599.99,5,3,2.7389,3.2414,24,34,1,2
game_497,switzerland,germany,0,3600.0099999999998,1,0,1.1199,2.3369,11,20,1,1
game_498,ethiopia,peru,1,3987.87,3,4,2.1561,4.8788,21,43,0,-1
game_499,thailand,rwanda,0,3600.0099999999998,3,4,3.9330999999999996,1.3811,27,18,0,-1
game_5,usa,guatemala,0,3599.98,4,1,3.1534999999999997,4.7456000000000005,32,42,1,3
game_50,china,netherlands,0,3600.0,2,4,2.565,2.6427,22,25,0,-2
game_500,usa,new_zealand,0,3600.02,1,3,2.4616,3.6273,20,27,0,-2
game_501,china,canada,1,3776.87,3,2,2.6029,2.5904,23,28,1,1
game_502,peru,ethiopia,1,4087.07,2,1,2.7524,2.0304,30,22,1,1
game_503,saudi_arabia,kazakhstan,0,3600.01,0,4,1.5388,4.0371,14,38,0,-4
game_504,indonesia,uk,0,3599.97,1,2,1.5237,2.8173,16,26,0,-1
game_505,mexico,netherlands,1,4189.04,0,1,2.8828,2.1035,29,23,0,-1
game_506,france,iceland,1,3723.02,5,4,4.0299,2.5268,33,22,1,1
game_507,germany,singapore,0,3599.96,1,4,2.8602,3.5753,25,28,0,-3
game_508,south_korea,vietnam,0,3599.99,5,6,3.9061,3.7825,32,32,0,-1
game_509,morocco,india,0,3600.01,1,2,3.9705,2.8177,37,31,0,-1
game_51,india,switzerland,1,3772.2000000000003,3,2,1.56,2.5818,20,29,1,1
game_510,switzerland,panama,0,3600.0099999999998,4,0,3.6721,2.8890000000000002,32,24,1,4
game_511,uae,pakistan,0,3600.03,2,1,2.9021,2.3395,24,21,1,1
game_512,serbia,mongolia,0,3599.9900000000002,8,2,5.7791,1.6964,43,23,1,6
game_513,oman,brazil,0,3599.9900000000002,1,4,2.8995,3.5911999999999997,30,25,0,-3
game_514,saudi_arabia,switzerland,0,3599.99,3,5,2.4341999999999997,2.875,23,29,0,-2
game_515,serbia,thailand,1,4515.56,4,5,5.2412,4.0222999999999995,40,36,0,-1
game_516,guatemala,germany,1,3605.89,4,3,1.8538000000000001,3.5722,16,36,1,1
game_517,vietnam,morocco,0,3599.99,4,2,3.4625,1.6991,28,15,1,2
game_518,new_zealand,france,1,5711.1,3,2,3.8001,3.4569,34,29,1,1
game_519,rwanda,brazil,1,4988.33,4,3,3.6885,3.6983,40,31,1,1
game_52,new_zealand,pakistan,0,3599.98,2,1,3.2662,2.545,24,21,1,1
game_520,uae,oman,1,4657.13,2,3,3.5338,3.7125,29,35,0,-1
game_521,pakistan,philippines,0,3600.0099999999998,1,2,2.332,1.4244,19,16,0,-1
game_522,usa,indonesia,0,3600.01,2,0,2.6893,2.6851,21,24,1,2
game_523,china,south_korea,0,3600.0,3,0,2.6639,1.6721,20,21,1,3
game_524,india,mongolia,0,3600.0,0,3,2.6971,3.037,24,34,0,-3
game_525,ethiopia,mexico,0,3600.0,4,1,2.8302,2.7478,28,30,1,3
game_526,panama,peru,0,3600.0,2,0,2.7584,2.0050999999999997,25,17,1,2
game_527,iceland,canada,0,3600.0,2,3,2.8234,4.1041,27,40,0,-1
game_528,singapore,kazakhstan,0,3600.0,6,1,4.6337,2.5057,32,26,1,5
game_529,netherlands,uk,0,3600.01,1,5,3.007,3.5442,24,32,0,-4
game_53,south_korea,uk,1,4096.42,3,4,2.9661,3.3045,26,26,0,-1
game_530,serbia,brazil,0,3600.01,4,5,3.7114000000000003,3.6724,41,33,0,-1
game_531,rwanda,philippines,0,3600.01,1,6,2.9821,2.6139,27,27,0,-5
game_532,saudi_arabia,germany,0,3600.02,1,3,2.0227,2.222,15,21,0,-2
game_533,china,new_zealand,0,3599.9900000000002,4,1,3.6638,2.0007,22,23,1,3
game_534,india,ethiopia,1,3650.96,2,1,3.0036,1.5298,27,16,1,1
game_535,pakistan,thailand,0,3600.0099999999998,2,1,3.6099,3.2752,31,26,1,1
game_536,usa,morocco,0,3599.99,0,2,3.3074,2.1853000000000002,28,20,0,-2
game_537,panama,netherlands,0,3599.99,1,2,2.9263,2.787,25,24,0,-1
game_538,oman,mexico,0,3600.02,3,4,2.8158000000000003,1.5282,28,17,0,-1
game_539,uae,uk,0,3600.02,5,3,3.4067,2.8978,29,27,1,2
game_54,germany,philippines,0,3600.0,5,2,3.7561999999999998,2.2807,32,22,1,3
game_540,indonesia,south_korea,0,3600.0,7,1,3.2643999999999997,2.9536000000000002,34,26,1,6
game_541,peru,guatemala,0,3599.99,4,0,3.5223,2.583,35,25,1,4
game_542,switzerland,iceland,1,4296.4,3,2,2.2323,3.4017000000000004,27,30,1,1
game_543,mongolia,france,0,3599.98,2,3,3.4827000000000004,2.5421,33,26,0,-1
game_544,canada,singapore,0,3600.0099999999998,6,2,3.3608000000000002,1.9881,32,21,1,4
game_545,vietnam,kazakhstan,0,3600.02,2,1,1.9889,2.4434,19,20,1,1
game_546,netherlands,thailand,0,3600.0,7,3,2.3598000000000003,2.382,22,22,1,4
game_547,india,canada,0,3599.99,1,2,2.2172,2.7878,21,27,0,-1
game_548,ethiopia,uae,1,3649.23,1,2,3.0088,1.6193,25,19,0,-1
game_549,iceland,oman,0,3599.98,2,0,4.0595,2.8144,30,30,1,2
game_55,serbia,peru,0,3599.98,2,4,2.9132,2.7614,24,31,0,-2
game_550,serbia,vietnam,0,3600.0,5,1,3.8527,2.3941,28,25,1,4
game_551,saudi_arabia,peru,0,3599.9900000000002,1,2,1.7976999999999999,2.4471,16,24,0,-1
game_552,germany,mexico,1,4572.83,3,2,3.7984999999999998,3.1894,34,28,1,1
game_553,mongolia,philippines,0,3600.0,1,4,1.8616,3.247,23,34,0,-3
game_554,switzerland,kazakhstan,0,3600.0099999999998,3,4,2.7222,3.1463,27,31,0,-1
game_555,morocco,uk,0,3599.9900000000002,6,1,4.7907,2.1109999999999998,39,24,1,5
game_556,new_zealand,china,0,3599.99,2,1,2.5462000000000002,2.5964,25,22,1,1
game_557,pakistan,brazil,0,3600.0099999999998,5,2,4.4621,1.2171,35,10,1,3
game_558,usa,france,0,3599.98,2,3,2.9157,2.9951,24,23,0,-1
game_559,rwanda,panama,0,3599.9900000000002,0,1,2.9675000000000002,2.9416,27,28,0,-1
game_56,brazil,guatemala,0,3600.01,4,2,3.0253,4.2247,30,43,1,2
game_560,china,serbia,0,3600.02,2,0,4.2433,1.9230999999999998,34,20,1,2
game_561,rwanda,canada,0,3600.0,2,3,2.1195,2.9664,20,27,0,-1
game_562,guatemala,pakistan,0,3600.02,5,4,3.3120000000000003,4.6358,31,43,1,1
game_563,philippines,saudi_arabia,0,3599.99,4,1,2.3699,1.4386,22,14,1,3
game_564,morocco,usa,1,4213.95,4,5,4.9608,3.0503,40,30,0,-1
game_565,iceland,india,0,3600.0099999999998,4,0,2.6577,2.7119999999999997,25,31,1,4
game_566,oman,singapore,0,3600.0,3,2,4.3039,2.869,35,25,1,1
game_567,france,panama,0,3600.02,4,3,2.9508,3.3578,26,26,1,1
game_568,ethiopia,vietnam,0,3600.01,4,2,3.9424,1.7635999999999998,31,19,1,2
game_569,mexico,uk,0,3600.02,3,0,3.5778,2.8763,29,26,1,3
game_57,vietnam,mongolia,0,3600.0099999999998,3,2,2.4981,2.5895,23,23,1,1
game_570,netherlands,indonesia,0,3599.99,3,2,2.1159,1.8193,18,22,1,1
game_571,new_zealand,germany,0,3600.01,2,3,2.6682,1.6578,21,14,0,-1
game_572,south_korea,thailand,1,4134.08,4,5,3.5187,3.738,34,31,0,-1
game_573,uae,peru,1,5368.26,2,3,3.6612999999999998,3.2478000000000002,34,39,0,-1
game_574,mongolia,switzerland,1,4501.41,2,3,2.3112,2.9052,25,30,0,-1
game_575,kazakhstan,brazil,0,3600.0,1,2,2.0977,4.2753,23,30,0,-1
game_576,india,new_zealand,1,4729.15,2,3,2.5811,3.8205,24,39,0,-1
game_577,switzerland,saudi_arabia,0,3600.0099999999998,2,4,1.6595,3.0942,17,29,0,-2
game_578,usa,peru,1,4122.08,3,4,2.3923,3.5166,21,35,0,-1
game_579,iceland,serbia,0,3600.01,5,2,2.9987,2.3379,28,23,1,3
game_58,usa,singapore,0,3600.0,4,0,4.0328,2.2963,30,23,1,4
game_580,germany,kazakhstan,0,3600.0,3,0,2.5829,2.0595,19,21,1,3
game_581,brazil,china,0,3599.9900000000002,1,2,3.0359,1.835,28,17,0,-1
game_582,rwanda,pakistan,0,3600.0099999999998,4,1,2.6658999999999997,3.2637,27,25,1,3
game_583,uk,morocco,0,3599.99,3,2,2.8002000000000002,2.0194,28,20,1,1
game_584,guatemala,mexico,1,4075.51,4,5,2.9989000000000003,3.8463000000000003,32,39,0,-1
game_585,france,oman,0,3599.98,4,5,3.6225,2.6197999999999997,26,22,0,-1
game_586,ethiopia,indonesia,1,4511.4,4,3,4.251,3.1056,39,36,1,1
game_587,netherlands,panama,1,3935.04,4,3,2.7416,2.916,27,24,1,1
game_588,south_korea,canada,0,3600.0099999999998,2,1,3.6684,2.6551,32,25,1,1
game_589,singapore,vietnam,0,3600.01,3,2,2.9788,2.8165,25,24,1,1
game_59,thailand,kazakhstan,0,3600.0,5,4,2.4251,1.9215,18,19,1,1
game_590,mongolia,thailand,0,3599.9900000000002,5,2,2.6329000000000002,2.4224,27,22,1,3
game_591,uae,philippines,1,4407.49,3,2,3.3239,3.0393,32,34,1,1
game_592,peru,thailand,0,3600.02,2,6,2.5493,3.3995,26,29,0,-4
game_593,usa,ethiopia,0,3599.99,4,2,3.6361,2.162,32,21,1,2
game_594,saudi_arabia,netherlands,0,3600.0,2,0,1.8897,2.5414,19,21,1,2
game_595,india,oman,0,3600.0,6,2,4.0516,2.7603,37,24,1,4
game_596,serbia,iceland,0,3599.99,4,0,3.7270000000000003,2.4978000000000002,35,23,1,4
game_597,pakistan,canada,1,4116.23,2,3,3.1345,4.6247,29,39,0,-1
game_598,uae,china,1,3682.42,5,4,1.8647,4.1878,20,40,1,1
game_599,morocco,mexico,0,3600.02,3,4,2.2076000000000002,2.3031,25,25,0,-1
game_6,indonesia,new_zealand,1,3619.73,4,5,2.8807,3.5877,26,30,0,-1
game_60,canada,mexico,0,3600.0,3,5,3.7547,2.7776,32,28,0,-2
game_600,mongolia,indonesia,0,3599.99,0,2,1.8524,1.8021,19,21,0,-2
game_601,germany,rwanda,0,3599.98,4,2,2.9439,2.8409,24,23,1,2
game_602,panama,brazil,0,3600.0,4,0,4.0459000000000005,2.0994,33,20,1,4
game_603,vietnam,south_korea,0,3600.01,2,4,2.3522,3.1703,22,26,0,-2
game_604,philippines,singapore,1,4764.26,3,2,4.1925,3.8680000000000003,36,32,1,1
game_605,guatemala,france,0,3599.9900000000002,1,5,2.7814,2.0577,27,23,0,-4
game_606,new_zealand,uk,0,3600.0,1,2,2.6644,2.8385,24,20,0,-1
game_607,thailand,canada,0,3600.01,10,3,4.4997,2.1323,38,22,1,7
game_608,france,philippines,1,4915.56,5,6,3.4209,4.8227,32,44,0,-1
game_609,panama,saudi_arabia,0,3600.0099999999998,1,2,3.4268,2.5473,30,25,0,-1
game_61,indonesia,uae,0,3600.01,4,3,1.6115,3.2452,22,31,1,1
game_610,china,india,0,3600.0,0,3,1.4894,3.4955,12,35,0,-3
game_611,morocco,iceland,1,3654.19,2,3,3.0832,2.5144,34,27,0,-1
game_612,serbia,ethiopia,1,3953.14,5,4,4.1967,3.8931,34,36,1,1
game_613,mexico,uae,0,3600.0099999999998,4,0,3.1181,1.3422,30,16,1,4
game_614,pakistan,netherlands,1,5325.26,3,2,4.2292000000000005,5.3192,43,41,1,1
game_615,rwanda,usa,1,3927.35,8,7,3.994,3.3715,34,27,1,1
game_616,germany,brazil,1,4259.53,3,4,2.129,4.7345,21,32,0,-1
game_617,switzerland,oman,0,3599.99,3,4,3.9905000000000004,3.2165,35,28,0,-1
game_618,uk,new_zealand,0,3600.0,1,2,2.0299,3.0603,17,30,0,-1
game_619,indonesia,vietnam,0,3599.99,0,3,3.0715,2.7328,26,24,0,-3
game_62,guatemala,saudi_arabia,0,3599.99,2,1,2.2497,2.8996,21,30,1,1
game_620,singapore,peru,0,3599.99,0,3,2.8764000000000003,3.1418,22,29,0,-3
game_621,mongolia,kazakhstan,0,3600.0,3,0,2.3697,1.5985,23,18,1,3
game_622,guatemala,south_korea,0,3600.0,2,4,2.9891,2.6535,25,30,0,-2
game_623,usa,saudi_arabia,0,3599.9900000000002,0,5,3.3733,2.8357,33,24,0,-5
game_624,uae,thailand,1,4348.38,4,3,1.6406,3.8182,18,32,1,1
game_625,mongolia,panama,1,4759.7300000000005,3,4,2.9254,4.8449,32,37,0,-1
game_626,france,new_zealand,0,3600.0,4,3,2.9106,2.1807,25,18,1,1
game_627,rwanda,canada,0,3600.0099999999998,1,5,2.1707,2.7934,21,24,0,-4
game_628,serbia,germany,0,3599.9900000000002,5,1,4.8846,2.3539,36,23,1,4
game_629,singapore,morocco,0,3600.0,3,1,2.2392,2.4081,27,21,1,2
game_63,new_zealand,serbia,0,3600.03,6,4,3.1903,2.9715,27,24,1,2
game_630,guatemala,south_korea,0,3600.0,5,2,5.1437,1.9337,35,27,1,3
game_631,brazil,pakistan,0,3599.98,3,5,2.6283,3.4603,21,37,0,-2
game_632,india,china,0,3600.0,2,0,1.9589,3.2239,22,27,1,2
game_633,uk,ethiopia,0,3599.98,5,6,4.572900000000001,3.3374,37,32,0,-1
game_634,kazakhstan,philippines,0,3600.0,1,0,1.492,1.7298,13,17,1,1
game_635,iceland,peru,0,3600.01,1,4,1.5964,2.5273,15,27,0,-3
game_636,switzerland,netherlands,0,3600.01,3,4,1.9068,2.4144,24,25,0,-1
game_637,indonesia,oman,0,3600.0,2,4,3.3369,2.7134,32,24,0,-2
game_638,thailand,mongolia,0,3600.0,4,1,4.3575,1.4987,32,23,1,3
game_639,saudi_arabia,south_korea,0,3599.99,3,2,2.3015999999999996,1.4338,19,16,1,1
game_64,thailand,ethiopia,0,3599.99,2,4,2.9768000000000003,2.1217,25,21,0,-2
game_640,canada,rwanda,1,3861.7400000000002,3,4,4.4098,2.6328,36,26,0,-1
game_641,switzerland,pakistan,1,3822.3900000000003,4,3,2.4222,3.2808,21,30,1,1
game_642,panama,serbia,0,3599.9900000000002,9,3,4.5136,2.6183,40,25,1,6
game_643,iceland,uae,0,3599.97,4,0,2.0888999999999998,1.1242,24,14,1,4
game_644,india,indonesia,0,3600.01,2,6,2.8398,5.2062,29,45,0,-4
game_645,morocco,brazil,0,3600.01,2,3,3.4795,2.9789,38,25,0,-1
game_646,singapore,germany,0,3600.0,2,1,2.428,3.5427,22,25,1,1
game_647,ethiopia,kazakhstan,0,3600.02,3,1,3.6328,2.2163,30,27,1,2
game_648,oman,china,0,3600.0,0,1,2.0825,1.55,19,15,0,-1
game_649,new_zealand,vietnam,0,3600.01,2,3,3.3582,1.8560999999999999,25,15,0,-1
game_65,india,rwanda,0,3599.9700000000003,2,1,2.1747,2.5636,19,25,1,1
game_650,guatemala,uk,0,3600.02,3,2,1.7709000000000001,4.1006,18,35,1,1
game_651,philippines,france,0,3600.0,5,1,3.9168,2.402,35,19,1,4
game_652,mexico,peru,1,5152.22,1,2,4.8976999999999995,3.061,39,36,0,-1
game_653,rwanda,serbia,1,3933.09,2,3,2.4951,2.699,25,25,0,-1
game_654,panama,saudi_arabia,1,3703.52,3,2,3.6152,2.2068,30,19,1,1
game_655,ethiopia,thailand,0,3600.02,3,4,4.0641,2.7968,34,26,0,-1
game_656,new_zealand,morocco,0,3600.02,0,4,2.7891,1.9098,28,16,0,-4
game_657,china,indonesia,1,4483.28,1,2,2.9899,3.5980999999999996,24,38,0,-1
game_658,germany,pakistan,0,3600.0299999999997,3,6,2.7345,3.7115,20,30,0,-3
game_659,peru,switzerland,0,3599.98,3,2,2.4495,3.0,25,29,1,1
game_66,indonesia,pakistan,0,3600.0,0,1,2.3975,3.4085,21,29,0,-1
game_660,oman,guatemala,0,3600.03,4,5,3.5692000000000004,4.2315000000000005,33,36,0,-1
game_661,mexico,philippines,0,3599.98,5,3,2.7998,2.3956,28,23,1,2
game_662,france,usa,1,3731.82,3,4,3.7546999999999997,3.5532000000000004,29,30,0,-1
game_663,canada,mongolia,1,4071.76,3,4,4.2341,2.0867,32,22,0,-1
game_664,netherlands,india,0,3600.0099999999998,1,0,1.0942,2.6010999999999997,10,29,1,1
game_665,iceland,kazakhstan,0,3600.01,3,2,1.7092,2.6539,14,24,1,1
game_666,vietnam,brazil,0,3600.0,4,1,4.5451999999999995,3.2944999999999998,37,22,1,3
game_667,uk,uae,0,3599.99,4,3,3.8118,2.6401,30,22,1,1
game_668,south_korea,singapore,0,3600.0,7,3,6.3542000000000005,2.468,45,22,1,4
game_669,uae,usa,0,3599.99,2,3,3.5459,1.7355,27,21,0,-1
game_67,china,brazil,0,3600.0,3,2,2.809,2.8869,27,25,1,1
game_670,thailand,south_korea,1,4824.85,5,6,6.1415999999999995,4.8203,46,46,0,-1
game_671,rwanda,vietnam,1,3974.0,2,3,5.1494,2.267,44,22,0,-1
